ProductID,ProductNo,ProductName,Barcode,SKU,Unit,DefaultSize,SellPriceIncTax,SellTaxCode,CostPriceIncTax,CostTaxCode,IsModifier,PrintDocket,Tags,CategoryNames,SellAccount,BuyAccount,InventoryAccount,ImageUrl,ReportingGroup,FriendlyName,ShowOnline,OnlineDescription,InventoryType,PurchaseFormat,PurchaseQty,Container,VariableQtyPrompt
20710064,,CRUISER SF Mix Berry C24,9.32998E+12,,unit,1,113.99,GST,3.758,GST,0,1,"ALM,beverages,rtds",Package RTDS Ctn,1,,1,,beverages,,1,,1,Individual,1,CAN,
20008478,,CRUISER Pure Pineapple S1,9.32998E+12,,unit,1,7.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
20008486,,CRUISER SF Mango/Raspberry S1,9.32998E+12,,unit,1,7.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
20710065,,CRUISER SF Mix Berry C1,9.32998E+12,,unit,1,7.99,GST,3.758,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20008480,,CRUISER Pure Pineapple S4,9.32998E+12,,unit,1,23.99,GST,15.028,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20008488,,CRUISER SF Mango/Raspberry S4,9.32998E+12,,unit,1,23.99,GST,15.028,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
21026159,,Cruiser Passionfruit 700ML,9.32998E+12,,ml,700,29.99,GST,22.882,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
20008493,,CRUISER SF Mix Berry S24,9.32998E+12,,unit,1,113.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ctn,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
21617112,,CRUISER SF Mixed C30,,,unit,1,120.99,GST,3.486,GST,0,1,"ALM,beverages,rtds",Package RTDS Ctn,1,,1,,beverages,,1,,2,Individual,1,CAN,
21544987,,CRUISER SF Pineapple C24,,,unit,1,113.99,GST,3.758,GST,0,1,"ALM,beverages,rtds",Package RTDS Ctn,1,,1,,beverages,,1,,1,Individual,1,CAN,
20008492,,CRUISER SF Mix Berry S1,9.32998E+12,,unit,1,7.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
21617113,,CRUISER SF Mixed C10,,,unit,1,51.99,GST,34.86,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,3,CAN,
21544988,,CRUISER SF Pineapple C1,,,unit,1,7.99,GST,3.758,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20710066,,CRUISER SF Mix Berry C4,9.32998E+12,,unit,1,23.99,GST,15.032,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,1,Individual,1,CAN,
20008494,,CRUISER SF Mix Berry S4,9.32998E+12,,unit,1,23.99,GST,15.028,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
21544989,,CRUISER SF Pineapple C4,9.32998E+12,,unit,1,23.99,GST,15.032,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,1,Individual,1,CAN,
19462454,,CRUISER SF Mix Berry Stubby,,,unit,1,10,GST,3.757,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20223041,,CRUISER Sour Grape S24,9.32998E+12,,unit,1,113.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ctn,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20008505,,CRUISER Wild Raspberry S24,9.32998E+12,,unit,1,113.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ctn,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20008464,,CRUISER Zesty Lemon Lime S24,9.32998E+12,,unit,1,113.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ctn,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20223042,,CRUISER Sour Grape S1,9.32998E+12,,unit,1,7.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
20008504,,CRUISER Wild Raspberry S1,9.32998E+12,,unit,1,7.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
20008463,,CRUISER Zesty Lemon Lime S1,9.32998E+12,,unit,1,7.99,GST,3.757,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
20223043,,CRUISER Sour Grape S4,9.32998E+12,,unit,1,23.99,GST,15.028,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20008506,,CRUISER Wild Raspberry S4,9.32998E+12,,unit,1,23.99,GST,15.028,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19462452,,CRUISER Sour Grape Stubby,,,unit,1,13,GST,3.757,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19462456,,CRUISER Wild Raspberry Stubby,,,unit,1,10,GST,3.757,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
21929435,,Darts,,,unit,1,5,GST,0,GST,0,1,,Merchandising,,,,,,,1,,1,Individual,1,UNIT,
20008465,,CRUISER Zesty Lemon Lime S4,9.32998E+12,,unit,1,23.99,GST,15.028,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19398955,,DE BORTOLI Prosecco Rose S1,9.30075E+12,,ml,750,18.99,GST,13.566,GST,0,1,"ALM,beverages,sparkling,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398960,,DE BORTOLI Prosecco S1,9.30075E+12,,ml,750,18.99,GST,13.566,GST,0,1,"ALM,beverages,sparkling,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398957,,DE BORTOLI Rose S1,9.30075E+12,,ml,750,18.99,GST,6.85,GST,0,1,"ALM,beverages,rose,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19525751,,DE BORTOLI Sacred Hill Cab Merlot S1,9.30075E+12,,ml,750,8.99,GST,4.894,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19525752,,DE BORTOLI Sacred Hill SSB S1,9.30075E+12,,ml,750,8.99,GST,4.894,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398958,,DE BORTOLI W/Peak Pinot Grigio S1,9.30075E+12,,ml,750,15.99,GST,7.696,GST,0,1,"ALM,beverages,sparkling,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398959,,DE BORTOLI W/Peak Pinot Noir S1,9.30075E+12,,ml,750,15.99,GST,9.443,GST,0,1,"ALM,beverages,sparkling,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19462449,,CRUISER Zesty Lemon Lime Stubby,,,unit,1,10,GST,3.757,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19398951,,DEADMANS FINGERS Coconut 700ML,5.01117E+12,,ml,700,61.99,GST,49.225,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398952,,DEADMANS FINGERS Hemp 700ML,5.01117E+12,,ml,700,61.99,GST,49.225,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398954,,DEADMANS FINGERS Spice 700ML,5.01117E+12,,ml,700,61.99,GST,49.225,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
20614946,,DE BORTOLI W/Peak Sauv Blanc S1,9.30075E+12,,ml,750,15.99,GST,7.696,GST,0,1,"ALM,beverages,sparkling,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398961,,DEEP WOODS Ivory SSB S1,9.33198E+12,,ml,750,16.99,GST,10.115,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398962,,DEEP WOODS Rose S1,9.33198E+12,,ml,750,16.99,GST,10.115,GST,0,1,"ALM,beverages,rose,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19882587,,DEEP WOODS Sauv Blanc S1,9.33198E+12,,ml,750,22.99,GST,17.785,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398900,,DEVILS LAIR Cheeky Cab Sauv S1,9.31019E+12,,ml,750,19.99,GST,12.78,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398902,,DEVILS LAIR Cheeky Sauv Blanc S1,9.31019E+12,,ml,750,19.99,GST,12.78,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398963,,DEVILS LAIR Dance Cab Sauv S1,9.31019E+12,,ml,750,34.99,GST,18.165,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19447475,,Dirty Chai,,,unit,1,6,GST,0,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
19398966,,DEWARS 700ML,5.00028E+12,,ml,700,63.99,GST,50.75,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398969,,DIMPLE 12YO 700ML,5.00028E+12,,ml,700,66.99,GST,49.28,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398970,,DIMPLE 15YO 700ML,5.00028E+12,,ml,700,83.99,GST,66.798,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398971,,DISARONNO AMARETTO 700ML,8.00111E+12,,ml,700,59.99,GST,46.658,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398972,,DOM BENEDICTINE 700ML,3.03555E+12,,ml,700,75.99,GST,60.28,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398973,,DRAMBUIE 700ML,5.01039E+12,,ml,700,76.99,GST,61.52,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398964,,DEVILS LAIR Hidden Cave Cab Shiraz S1,9.31019E+12,,ml,750,22.99,GST,15.945,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398965,,DEVILS LAIR Hidden Cave SSB S1,9.31019E+12,,ml,750,25.99,GST,15.945,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19470803,,EARLY Check-in,,,unit,1,60,GST,0,GST,0,1,Accommodation,RECEPTION,1,,,,accommodation,,1,,1,Individual,1,UNIT,
19533815,,EMU EXPORT Can,,,unit,1,9,GST,2.088,GST,0,1,"beer,beverages,LION",Beer Pack,1,,1,,beverages,,1,,,,,CAN,
19430573,,EMU BITTER C30,9.31085E+12,,unit,1,73.99,GST,2.088,GST,0,1,"beer,beverages,LION",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,30,CAN,
19430574,,EMU EXPORT C30,9.31085E+12,,unit,1,73.99,GST,2.088,GST,0,1,"beer,beverages,LION",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,30,CAN,
19398986,,EMU BITTER C1,9.31085E+12,,unit,1,5.99,GST,2.088,GST,0,1,"beer,beverages,LION",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,30,CAN,
19398987,,EMU EXPORT C1,9.31085E+12,,unit,1,5.99,GST,2.088,GST,0,1,"beer,beverages,LION",Package BEER Ind,1,1,1,,beverages,,1,,1,,,CAN,
19398988,,EMU EXPORT S1,9.31085E+12,,unit,1,5.99,GST,2.494,GST,0,1,"beer,beverages,LION",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430727,,EMU BITTER C6,669966,,unit,1,20.99,GST,12.528,GST,0,1,"beer,beverages,LION",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,CAN,
19430728,,EMU EXPORT C6,88558855,,unit,1,20.99,GST,12.528,GST,0,1,"beer,beverages,LION",Package BEER Pk,1,,1,,beverages,,1,,,,,CAN,
19398982,,EL JIMADOR Blanco 700ML,7.50115E+12,,ml,700,67.99,GST,49.082,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
21775648,,EL JIMADOR Blanco nip,,,ml,30,12,GST,2.103,GST,0,1,"ALM,beverages,shot,spirits",Spirits - Shots,1,,1,,beverages,,1,,,,,UNIT,
19447451,,Espresso,,,unit,1,4.5,GST,0,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
19430575,,EMU EXPORT S24,9.31085E+12,,unit,1,74.99,GST,2.494,GST,0,1,"beer,beverages,LION",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430729,,EMU EXPORT S6,9.31085E+12,,unit,1,24.99,GST,14.968,GST,0,1,"beer,beverages,LION",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19742950,,Espresso Whole Beans 1Kg,,,unit,1,0,GST,31.5,GST,1,1,Coffeeshop,Package COFFEE,,1,1,,beverages,,1,,1,Cartons,1,UNIT,
19398990,,ESPOLON Blanco 700ML,6.64804E+11,,ml,700,68.99,GST,55.233,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398991,,ESPOLON Reposado 700ML,6.64804E+11,,ml,700,77.99,GST,62.52,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398978,,EVANS & TATE Classic Cab Merlot S1,9.31177E+12,,ml,750,15.99,GST,9.176,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398979,,EVANS & TATE Classic Sauv Blanc S1,9.35284E+12,,ml,750,15.99,GST,9.176,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
20137828,,EVANS & TATE Classic SSB S1,9.35284E+12,,ml,750,15.99,GST,9.176,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398992,,EXS & OHS Cab Sauv S1,9.35242E+12,,ml,750,9.99,GST,5.534,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
20358553,,EXTRA Aioli Sauce,,,unit,1,3,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19962758,,EXTRA BBQ Sauce,,,unit,1,3,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19460403,,EXTRA Chips,,,unit,1,5,GST,0,GST,1,1,"Food,sides",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19460424,,EXTRA Garlic Sauce,,,unit,1,3,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19460421,,EXTRA Gravy Sauce,,,unit,1,3,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19460405,,EXTRA Mash + Veg,,,unit,1,12,GST,0,GST,1,1,"Food,sides",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19460801,,EXTRA Mushroom Sauce,,,unit,1,3,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19460423,,EXTRA Pepper Sauce,,,unit,1,3,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19366855,,Extra Salad,,,unit,1,4,GST,0,GST,1,1,"Food,mains",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19398993,,EXS & OHS Sauv Blanc S1,9.35242E+12,,ml,750,9.99,GST,5.534,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
20358554,,EXTRA Sour Cream sauce,,,unit,1,3,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19962759,,EXTRA Sweet Chilli Sauce,,,unit,1,2,GST,0,GST,0,1,"Food,sauces",Bar - Mains,1,,,,Food,,1,,1,Individual,1,UNIT,
19447452,,Extra Shot,,,unit,1,0.5,GST,0,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
19430576,,FAT YAK Pale Ale 345Ml S24,9.32E+12,,unit,1,68.99,GST,2.342,GST,0,1,"beer,beverages,CUB",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19398997,,FAT YAK Pale Ale 345Ml S1,9.32E+12,,unit,1,6.99,GST,2.342,GST,0,1,"beer,beverages,CUB",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430730,,FAT YAK Pale Ale 345Ml S6,9.32E+12,,unit,1,23.99,GST,14.055,GST,0,1,"beer,beverages,CUB",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19398995,,FANTA 1.25L S1,9.30068E+12,,unit,1,6.5,GST,2.633,GST,0,1,"beverages,CCA,soft",Package SOFT DRINKS Ind,1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
19398996,,FANTA 2L,9.30068E+12,,unit,1,8.99,GST,6.707,GST,0,1,"beverages,CCA,soft",Package SOFT DRINKS Ind,1,1,1,,beverages,,1,,1,Cartons,8,BOTTLE,
19398834,,FANTA C1,9.30068E+12,,unit,1,4,GST,1.726,GST,0,1,"beverages,CCA,soft","Package SOFT DRINKS Ind,Coffeeshop,Soft Drinks",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
19398994,,FAIRY FLOSS Vodka 750ML,9.34917E+12,,ml,750,58.99,GST,46.81,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
21911509,,FERAL BIGGIE JUICE IPA Can,,,unit,1,12,GST,4.272,GST,0,1,"beer,beverages,LION",Beer Pack,1,,1,,beverages,,1,,2,Individual,1,CAN,
19430543,,FERAL BIGGIE JUICE IPA 375Ml C16,9.33671E+12,,unit,1,85.99,GST,4.272,GST,0,1,"ALM,beer,beverages",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,16,CAN,
19430577,,FERAL HOP HOG C16,9.33671E+12,,unit,1,78.99,GST,3.931,GST,0,1,"ALM,beer,beverages",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,16,CAN,
19430579,,FERAL WAR HOG IPA C16,9.33671E+12,,unit,1,97.99,GST,4.874,GST,0,1,"ALM,beer,beverages",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,16,CAN,
19398753,,FERAL BIGGIE JUICE IPA 375Ml C1,9.33671E+12,,unit,1,9.99,GST,4.272,GST,0,1,"ALM,beer,beverages",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,16,CAN,
19398998,,FERAL HOP HOG C1,9.33671E+12,,unit,1,8.99,GST,3.931,GST,0,1,"ALM,beer,beverages",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,16,CAN,
19398999,,FERAL WAR HOG IPA C1,9.33671E+12,,unit,1,10.99,GST,4.874,GST,0,1,"ALM,beer,beverages",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,16,CAN,
19430692,,FERAL BIGGIE JUICE IPA 375Ml C4,9.33671E+12,,unit,1,28.99,GST,17.088,GST,0,1,"ALM,beer,beverages",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,CAN,
19430731,,FERAL HOP HOG C4,9.33671E+12,,unit,1,26.99,GST,15.727,GST,0,1,"ALM,beer,beverages",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,CAN,
19430733,,FERAL WAR HOG IPA C4,9.33671E+12,,unit,1,32.99,GST,19.498,GST,0,1,"ALM,beer,beverages",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,CAN,
19430580,,FERAL XPA C16,9.33671E+12,,unit,1,75.99,GST,3.316,GST,0,1,"ALM,beer,beverages",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,16,CAN,
19399000,,FERAL XPA C1,9.33671E+12,,unit,1,7.99,GST,3.316,GST,0,1,"ALM,beer,beverages",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,16,CAN,
19430734,,FERAL XPA C4,9.33671E+12,,unit,1,22.99,GST,13.265,GST,0,1,"ALM,beer,beverages",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,CAN,
19399001,,FEVER TREE GINGER ALE S1,5.06011E+12,,unit,1,3,GST,1.58,GST,0,1,,Package SOFT DRINKS Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19399002,,FEVER TREE TONIC 500ML S1,5.06011E+12,,unit,1,6,GST,3.52,GST,0,1,,Package SOFT DRINKS Ind,1,1,1,,beverages,,1,,1,Cartons,1,BOTTLE,
19398648,,FIFTH LEG Chardonnay S1,9.31019E+12,,ml,750,15.99,GST,12.88,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398649,,FIFTH LEG Red Blend S1,9.31019E+12,,ml,750,15.99,GST,12.88,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398650,,FIFTH LEG Rose S1,9.31019E+12,,ml,750,15.99,GST,12.88,GST,0,1,"ALM,beverages,rose,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398651,,FIFTH LEG Shiraz S1,9.31019E+12,,ml,750,15.99,GST,12.88,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19398653,,FIFTH LEG SSB S1,9.31019E+12,,ml,750,15.99,GST,12.88,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
20761816,,FISH & CHIPS,,,unit,1,26,GST,0,GST,0,1,,Bar - Mains,,,,,Food,,1,,1,Individual,1,UNIT,
19366898,,FISH & CHIPS Friday,,,unit,1,20,GST,0,GST,0,1,"Food,specials",Bar - Specials,1,,,,Food,,1,,1,Individual,1,UNIT,
19366974,,FILTERS RANCH,9.31162E+12,,unit,1,4,GST,0,GST,0,1,Cigarettes,Cigarettes,1,,,,cigarettes,,1,,1,Individual,1,UNIT,
20008507,,FIREBALL Cinamon & Apple C1,1.21E+12,,unit,1,8,GST,5.01,GST,0,1,"ALM,beverages,rtds",Package RTDS Ind,1,1,1,,beverages,,1,,1,Cartons,16,CAN,
20008509,,FIREBALL Cinamon & Apple C4,1.21E+12,,unit,1,28.99,GST,20.042,GST,0,1,"ALM,beverages,rtds",Package RTDS Pk,1,,1,,beverages,,1,,2,Individual,1,CAN,
19399003,,FINLANDIA 1L,6.41271E+12,,ml,1000,82.99,GST,65.69,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
19399004,,FINLANDIA 700ML,6.41271E+12,,ml,700,60.99,GST,48.153,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19399005,,FIREBALL 700ML,88004023492,,ml,700,61.99,GST,49.5,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19752940,,FIFTH LEG White (Sauv Blanc) S1,9.31019E+12,,ml,750,15.99,GST,12.88,GST,0,1,"ALM,beverages,white,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19462385,,FIREBALL nip,,,ml,30,12,GST,2.12,GST,0,1,"ALM,beverages,shot,spirits",Spirits - Shots,1,,1,,beverages,,1,,2,Individual,1,UNIT,
19366915,,FRUIT Platter (Med),,,unit,1,135,GST,0,GST,0,1,"catering,Food",Catering,1,,,,Food,,1,,1,Individual,1,UNIT,
19447453,,Flat White,,,unit,1,5.5,GST,0,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
20394882,,Frappe,,,unit,1,5.5,GST,0,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
19430581,,FURPHY Refreshing Ale S24,9.32873E+12,,unit,1,67.99,GST,2.25,GST,0,1,"beer,beverages,LION",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19399010,,FURPHY Refreshing Ale S1,9.32873E+12,,unit,1,5.99,GST,2.25,GST,0,1,"beer,beverages,LION",Package BEER Ind,1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430735,,FURPHY Refreshing Ale S6,9.32873E+12,,unit,1,22.99,GST,13.5,GST,0,1,"beer,beverages,LION",Package BEER Pk,1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19399007,,FOUR PILLARS Rare Dry Gin 700ML,9.34975E+12,,ml,700,88.99,GST,63.63,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19399008,,FRANGELICO Liqueur 700Ml,8.00416E+12,,ml,700,49.99,GST,39.698,GST,0,1,"ALM,beverages,spirits",Package SPIRITS,1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19399009,,FRUITWOOD Red S1,9.31177E+12,,ml,750,7.99,GST,5.075,GST,0,1,"ALM,beverages,red,wines",Package WINES,1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
20193115,,FRANGELICO Liqueur nip,,,ml,30,11,GST,1.701,GST,0,1,"ALM,beverages,shot,spirits",Spirits - Shots,1,,1,,beverages,,1,,2,Individual,1,UNIT,
21788572,,GAGE ROADS Huey S24,9.33494E+12,,unit,1,58.99,GST,1.972,GST,0,1,"ALM,beer,beverages",Package BEER Ctn,1,,1,,beverages,,1,,1,Cartons,24,BOTTLE,
